name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,cormier,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,teixeira,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,gustafsson,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,sonnen,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,belfort,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,evans,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,machida,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,jackson,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,rua,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,bader,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,matyushenko,upcoming
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,vera,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,hamill,
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,o'brien,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,bonnar,Win
jones,lightheavyweightchampion,0,[58%],[44%],1463,2526,36,95,"4.30
              ","2.22
          ","1.85
              ","0.44
          ","64
                  %","95
                      %","0.22
              ","15:28
          ",687,47%,359 ,25%,417,29%,953 ,248  ,262 ,(65%),(17%),(18%),10 ,6 ,7  ,(43%),(26%),(30%),26,1,33,45,84,76,gusmao,Win
jones,bantamweightdivision,0,[61%],[20%],49,80,,5,"3.84
              ","6.81
          ","1.17
              ","0.00
          ","36
                  %",None,"2.35
              ","06:23
          ",32,65%,4 ,8%,13,27%,28 ,3  ,18 ,(57%),(6%),(37%),3 ,4 ,6  ,(23%),(31%),(46%),13,6,30,40,70,67,kakhramonov,
jones,bantamweightdivision,0,[61%],[20%],49,80,,5,"3.84
              ","6.81
          ","1.17
              ","0.00
          ","36
                  %",None,"2.35
              ","06:23
          ",32,65%,4 ,8%,13,27%,28 ,3  ,18 ,(57%),(6%),(37%),3 ,4 ,6  ,(23%),(31%),(46%),13,6,30,40,70,67,bautista,Win
jones,bantamweightdivision,0,[61%],[20%],49,80,,5,"3.84
              ","6.81
          ","1.17
              ","0.00
          ","36
                  %",None,"2.35
              ","06:23
          ",32,65%,4 ,8%,13,27%,28 ,3  ,18 ,(57%),(6%),(37%),3 ,4 ,6  ,(23%),(31%),(46%),13,6,30,40,70,67,valiev,upcoming
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,cirkunov,upcoming
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,strickland,
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,anders,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,barriault,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,amedoki,upcoming
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,tavares,
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,hall,
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,branch,
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,leites,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,mccrory,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,scott,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,askham,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,troeng,Win
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,cedenblad,
jotko,middleweightdivision,0,[46%],[35%],494,1084,9,40,"2.98
              ","1.90
          ","1.27
              ","0.09
          ","58
                  %","87
                      %","0.18
              ","12:45
          ",325,66%,111 ,22%,58,12%,228 ,162  ,104 ,(46%),(33%),(21%),6 ,1 ,15  ,(27%),(5%),(68%),22,5,31,41,77,73,santos,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,gooden,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,grant,
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,saunders,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,price,
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,nelson,
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,perry,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,muhammad,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,o'reilly,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,tumenov,
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,dwyer,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,walsh,Win
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,alves,
jouban,formerfighter,0,[53%],[50%],471,887,3,6,"5.41
              ","3.48
          ","0.52
              ","0.00
          ","61
                  %","63
                      %","1.55
              ","07:55
          ",273,58%,96 ,20%,102,22%,369 ,67  ,35 ,(78%),(14%),(7%),11 ,1 ,4  ,(69%),(6%),(25%),17,7,39,41,73,72,baczynski,Win
jourdain,featherweightdivision,1,[45%],[0%],331,734,,1,"4.79
              ","4.11
          ","0.00
              ","0.65
          ","61
                  %","47
                      %","1.09
              ","13:49
          ",160,48%,83 ,25%,88,27%,274 ,19  ,38 ,(83%),(6%),(11%),8 ,3 ,0  ,(73%),(27%),(0%),11,3,25,39,69,69,erosa,
jourdain,featherweightdivision,1,[45%],[0%],331,734,,1,"4.79
              ","4.11
          ","0.00
              ","0.65
          ","61
                  %","47
                      %","1.09
              ","13:49
          ",160,48%,83 ,25%,88,27%,274 ,19  ,38 ,(83%),(6%),(11%),8 ,3 ,0  ,(73%),(27%),(0%),11,3,25,39,69,69,rojo,Win
jourdain,featherweightdivision,1,[45%],[0%],331,734,,1,"4.79
              ","4.11
          ","0.00
              ","0.65
          ","61
                  %","47
                      %","1.09
              ","13:49
          ",160,48%,83 ,25%,88,27%,274 ,19  ,38 ,(83%),(6%),(11%),8 ,3 ,0  ,(73%),(27%),(0%),11,3,25,39,69,69,culibao,upcoming
jourdain,featherweightdivision,1,[45%],[0%],331,734,,1,"4.79
              ","4.11
          ","0.00
              ","0.65
          ","61
                  %","47
                      %","1.09
              ","13:49
          ",160,48%,83 ,25%,88,27%,274 ,19  ,38 ,(83%),(6%),(11%),8 ,3 ,0  ,(73%),(27%),(0%),11,3,25,39,69,69,fili,upcoming
jourdain,featherweightdivision,1,[45%],[0%],331,734,,1,"4.79
              ","4.11
          ","0.00
              ","0.65
          ","61
                  %","47
                      %","1.09
              ","13:49
          ",160,48%,83 ,25%,88,27%,274 ,19  ,38 ,(83%),(6%),(11%),8 ,3 ,0  ,(73%),(27%),(0%),11,3,25,39,69,69,choi,Win
