,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height,opponent,outcome,name,division,rank,str.ac,grap.ac,sig.str.land,sig.str.att,take.land,take.att,sig.str.land.min,sig.str.abs.min,take.avg.15min,sub.avg.15min,sig.str.def,take.def,knock.ratio,avg.time,sig.str.head,sig.str.head.percent,sig.str.body,sig.str.body.percent,sig.str.leg,sig.str.leg.percent,sig.str.position.stand,sig.str.position.clinch,sig.str.position.ground,sig.str.position.stand.percent,sig.str.position.clinch.percent,sig.str.position.ground.percent,win.ko,win.sub,win.dec,win.ko.percent,win.sub.percent,win.dec.percent,wins,losses,age,leg.reach,reach,height
3426,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,nogueira,,nogueira,formerfighter,1,[41%],[22%],264.0,647.0,,37.0,"2.83
              ","9.19
          ","1.29
              ","1.61
          ","55
                  %","36
                      %","0.64
              ","08:29
          ",212,80%,39,15%,13,5%,204,49,11,(77%),(19%),(4%),0,0,0,(0 %),(0 %),(0 %),34,10,42.0,,77.0,75.0
3427,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,davis,Win,davis,formerfighter,0,[38%],[33%],208.0,553.0,1.0,3.0,"3.87
              ","5.58
          ","0.28
              ","0.00
          ","64
                  %","57
                      %","0.00
              ","13:27
          ",128,62%,28,13%,52,25%,195,13,0,(94%),(6%),(0%),3,2,5,(30%),(20%),(50%),10,7,30.0,39.0,72.0,70.0
3429,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,ortiz,Win,ortiz,formerfighter,0,[45%],[36%],513.0,1149.0,32.0,97.0,"2.94
              ","2.17
          ","3.01
              ","0.09
          ","56
                  %","53
                      %","0.17
              ","12:28
          ",300,58%,157,31%,56,11%,200,137,176,(39%),(27%),(34%),9,3,7,(47%),(16%),(37%),19,8,31.0,35.0,65.0,65.0
3430,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,jackson,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,machida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,griffin,Win,griffin,formerfighter,0,[36%],[43%],796.0,2187.0,,23.0,"4.59
              ","3.01
          ","0.87
              ","0.69
          ","61
                  %","57
                      %","0.09
              ","11:33
          ",469,59%,121,15%,206,26%,605,113,78,(76%),(14%),(10%),0,0,0,(0 %),(0 %),(0 %),19,7,39.0,,,75.0
3433,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,sonnen,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,liddell,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,esquibel,formerfighter,0,[40%],[0%],146.0,365.0,,3.0,"4.87
              ","8.50
          ","0.00
              ","0.00
          ","52
                  %","88
                      %","0.00
              ","15:00
          ",91,62%,44,30%,11,8%,130,12,4,(89%),(8%),(3%),1,0,5,(17%),(0%),(83%),6,6,33.0,37.0,64.0,61.0,cifers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,dutro,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,kennedy,Win,kennedy,formerfighter,0,[46%],[37%],200.0,434.0,,30.0,"2.88
              ","4.48
          ","2.38
              ","0.22
          ","62
                  %","71
                      %","0.22
              ","11:34
          ",99,50%,48,24%,53,27%,119,49,32,(60%),(25%),(16%),8,6,4,(44%),(33%),(22%),18,6,39.0,40.0,74.0,71.0
3438,enz,formerfighter,0,[23%],[0%],112.0,482.0,,1.0,"3.51
              ","5.32
          ","0.00
              ","0.00
          ","58
                  %","58
                      %","0.00
              ","10:39
          ",74,66%,22,20%,16,14%,110,2,0,(98%),(2%),(0%),2,4,2,(25%),(50%),(25%),8,3,30.0,,78.0,75.0,santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,enz,formerfighter,0,[23%],[0%],112.0,482.0,,1.0,"3.51
              ","5.32
          ","0.00
              ","0.00
          ","58
                  %","58
                      %","0.00
              ","10:39
          ",74,66%,22,20%,16,14%,110,2,0,(98%),(2%),(0%),2,4,2,(25%),(50%),(25%),8,3,30.0,,78.0,75.0,guimaraes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,enz,formerfighter,0,[23%],[0%],112.0,482.0,,1.0,"3.51
              ","5.32
          ","0.00
              ","0.00
          ","58
                  %","58
                      %","0.00
              ","10:39
          ",74,66%,22,20%,16,14%,110,2,0,(98%),(2%),(0%),2,4,2,(25%),(50%),(25%),8,3,30.0,,78.0,75.0,hester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,machida,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,souza,Win,souza,formerfighter,0,[52%],[25%],432.0,828.0,13.0,52.0,"2.85
              ","5.08
          ","1.28
              ","0.79
          ","63
                  %","61
                      %","0.30
              ","10:51
          ",289,67%,110,25%,33,8%,268,66,98,(62%),(15%),(23%),8,14,4,(31%),(54%),(15%),26,10,41.0,41.0,72.0,73.0
3443,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,weidman,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,urso,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,rockhold,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,adesanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,dvorak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,de la rosa,upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,schnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,espinosa,formerfighter,0,[53%],[29%],339.0,640.0,,14.0,"4.22
              ","2.94
          ","0.75
              ","0.19
          ","57
                  %","71
                      %","0.75
              ","10:02
          ",206,61%,64,19%,69,20%,237,64,38,(70%),(19%),(11%),2,7,6,(13%),(47%),(40%),15,9,31.0,38.0,69.0,66.0,shelton,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,romero,formerfighter,0,[51%],[36%],502.0,979.0,20.0,56.0,"3.32
              ","2.95
          ","1.98
              ","0.00
          ","63
                  %","78
                      %","0.89
              ","13:46
          ",287,57%,101,20%,114,23%,334,68,100,(67%),(14%),(20%),11,0,2,(85%),(0%),(15%),13,5,43.0,42.0,73.0,72.0,whittaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,saggo,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,bisping,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,evans,formerfighter,1,[38%],[42%],614.0,1635.0,53.0,125.0,"2.13
              ","2.66
          ","2.75
              ","0.00
          ","63
                  %","74
                      %","0.21
              ","12:33
          ",484,79%,87,14%,43,7%,359,116,139,(58%),(19%),(23%),0,0,0,(0 %),(0 %),(0 %),24,8,38.0,42.0,75.0,72.0,salmon,Win,salmon,formerfighter,0,,,,,,,"0.00
              ","276.00
          ","0.00
              ","0.00
          ","61
                  %","100
                      %","0.00
              ","00:25
          ",0,0%,0,0%,0,0%,0,0,0,(0 %),(0 %),(0 %),4,0,2,(67%),(0%),(33%),6,3,29.0,39.0,69.0,69.0
3459,fabinski,formerfighter,0,[70%],[71%],102.0,145.0,22.0,31.0,"2.22
              ","1.35
          ","7.17
              ","0.00
          ","54
                  %","80
                      %","0.00
              ","11:31
          ",63,62%,28,27%,11,11%,27,42,33,(26%),(41%),(32%),8,0,7,(53%),(0%),(47%),15,5,35.0,41.0,75.0,72.0,meek,Win,meek,formerfighter,1,[38%],[50%],101.0,265.0,1.0,2.0,"2.24
              ","2.64
          ","0.33
              ","1.33
          ","32
                  %","48
                      %","0.00
              ","15:00
          ",65,64%,25,25%,11,11%,58,8,35,(57%),(8%),(35%),7,1,1,(78%),(11%),(11%),9,5,32.0,40.0,74.0,71.0
3460,fabinski,formerfighter,0,[70%],[71%],102.0,145.0,22.0,31.0,"2.22
              ","1.35
          ","7.17
              ","0.00
          ","54
                  %","80
                      %","0.00
              ","11:31
          ",63,62%,28,27%,11,11%,27,42,33,(26%),(41%),(32%),8,0,7,(53%),(0%),(47%),15,5,35.0,41.0,75.0,72.0,urbina,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,fabinski,formerfighter,0,[70%],[71%],102.0,145.0,22.0,31.0,"2.22
              ","1.35
          ","7.17
              ","0.00
          ","54
                  %","80
                      %","0.00
              ","11:31
          ",63,62%,28,27%,11,11%,27,42,33,(26%),(41%),(32%),8,0,7,(53%),(0%),(47%),15,5,35.0,41.0,75.0,72.0,mclellan,upcoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,faszholz,formerfighter,0,[48%],[0%],120.0,249.0,,3.0,"4.01
              ","3.61
          ","0.00
              ","0.00
          ","53
                  %","44
                      %","0.00
              ","14:58
          ",76,63%,35,29%,9,8%,97,20,3,(81%),(17%),(3%),0,3,0,(0%),(100%),(0%),3,2,36.0,40.0,67.0,68.0,vieira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,faszholz,formerfighter,0,[48%],[0%],120.0,249.0,,3.0,"4.01
              ","3.61
          ","0.00
              ","0.00
          ","53
                  %","44
                      %","0.00
              ","14:58
          ",76,63%,35,29%,9,8%,97,20,3,(81%),(17%),(3%),0,3,0,(0%),(100%),(0%),3,2,36.0,40.0,67.0,68.0,murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,dos anjos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,hooker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,barboza,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,fabinski,formerfighter,0,[70%],[71%],102.0,145.0,22.0,31.0,"2.22
              ","1.35
          ","7.17
              ","0.00
          ","54
                  %","80
                      %","0.00
              ","11:31
          ",63,62%,28,27%,11,11%,27,42,33,(26%),(41%),(32%),8,0,7,(53%),(0%),(47%),15,5,35.0,41.0,75.0,72.0,prazeres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,vick,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,oliveira,Win,oliveira,formerfighter,0,[48%],[0%],30.0,63.0,,3.0,"3.77
              ","4.40
          ","0.00
              ","0.00
          ","48
                  %","100
                      %","0.00
              ","03:59
          ",7,23%,1,3%,22,73%,12,18,0,(40%),(60%),(0%),11,3,10,(46%),(13%),(42%),24,9,37.0,,72.0,70.0
3470,felder,formerfighter,0,[44%],[33%],499.0,1136.0,3.0,9.0,"3.53
              ","3.08
          ","0.32
              ","0.32
          ","51
                  %","59
                      %","0.32
              ","11:46
          ",280,56%,101,20%,118,24%,325,83,91,(65%),(17%),(18%),10,1,6,(59%),(6%),(35%),17,6,37.0,40.0,70.0,71.0,ray,Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
